id,prompt,answer
text_subst_mixed_it003_0035,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:

pdjixktnhj jxzkxi tojtyx -> mysterious secret inside
oxbk ftcbky zbi ynnk fnoyxkqboy -> near wizard cat door wonderland
vnqyxo oxbk vnqyxo oxbk ykbvno pbvtzbq -> golden near golden near dragon magical
wnqqnfj fnoyxkqboy fbizuxj jihyxoi oxbk -> follows wonderland watches student near
oxbk zbi lhxxo -> near cat queen
pdjixktnhj tpbvtoxj fbizuxj fbizuxj ykbvno -> mysterious imagines watches watches dragon
mktozxjj ykbfj bqtzx -> princess draws alice
ftcbky ftjx pnhjx tojtyx pbvtzbq -> wizard wise mouse inside magical
pdjixktnhj pdjixktnhj mbqbzx fbizuxj -> mysterious mysterious palace watches

Now, decrypt the following text: jihyxoi kxbyj jihyxoi",student reads student
text_subst_mixed_it003_0036,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:

qmysqlug ryffuh qlgqvu ryffuh elvuh -> imagines hatter inside hatter under
ryffuh vhycg dynnua mkegu vhyskl cqzyhv -> hatter draws valley mouse dragon wizard
mkelfyql jhqlwugg jhqlwugg cklvuhnylv dynnua -> mountain princess princess wonderland valley
qlgqvu mqhhkh luyh cklvuhnylv ylwqulf vkkh -> inside mirror near wonderland ancient door
gfevulf mqhhkh cklvuhnylv vhyskl vhuymg magfuhqkeg -> student mirror wonderland dragon dreams mysterious
wygfnu guwhuf mqhhkh -> castle secret mirror
xqhv tknnkcg cyfwrug dynnua vhyskl jhqlwugg -> bird follows watches valley dragon princess
sknvul mqhhkh wygfnu mqhhkh wrygug -> golden mirror castle mirror chases

Now, decrypt the following text: qmysqlug whuyfug",imagines creates
text_subst_mixed_it003_0037,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:

bpvujwfztv kwnhza hzckja takjw -> mysterious dragon golden under
lgnvjv mfwk lgnvjv wjnkv wjnkv lgnvjv -> chases bird chases reads reads chases
bpvujwfztv wjnkv fbnhfajv snccjp fbnhfajv bztvj -> mysterious reads imagines valley imagines mouse
lwjnujv rzakjwcnak rnulgjv kwnhza mfwk -> creates wonderland watches dragon bird
lnvucj favfkj rzakjwcnak -> castle inside wonderland
vjlwju rzakjwcnak nalfjau -> secret wonderland ancient
lwjnujv bztvj kzzw -> creates mouse door
snccjp bpvujwfztv mfwk nalfjau ywfaljvv -> valley mysterious bird ancient princess
hzckja ajnw vutkjau wjnkv -> golden near student reads

Now, decrypt the following text: vjlwju rzakjwcnak rnulgjv",secret wonderland watches
text_subst_mixed_it003_0038,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:

qmysqlug gfevulf ryffuh cyfwrug mkegu ylwqulf -> imagines student hatter watches mouse ancient
xkko vhuymg mqhhkh xkko mkelfyql -> book dreams mirror book mountain
mqhhkh ylwqulf vkkh mysqwyn vhyskl ynqwu -> mirror ancient door magical dragon alice
mkelfyql mkegu mkelfyql vhycg elvuh mysqwyn -> mountain mouse mountain draws under magical
elvuh wyf cqgu vhycg ylwqulf xkko -> under cat wise draws ancient book
ylwqulf qmysqlug ieuul tknnkcg ryffuh -> ancient imagines queen follows hatter
ynqwu vhuymg qmysqlug ynqwu -> alice dreams imagines alice
vhycg cklvuhnylv vqgwkduhg elvuh guwhuf -> draws wonderland discovers under secret
tknnkcg xqhv ieuul vkkh qlgqvu jynywu -> follows bird queen door inside palace
luyh mysqwyn sknvul -> near magical golden

Now, decrypt the following text: jhqlwugg elvuh vkkh",princess under door
text_subst_mixed_it003_0039,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:

omgiw xjwaoi zsjx snisxw anyswnh -> mouse dreams bird inside ancient
jwaxi umpxwn omgiw xjaumn tahhwj -> reads golden mouse dragon hatter
esiw yaihpw omgiw osjjmj jwaxi tahhwj -> wise castle mouse mirror reads hatter
eahytwi ihgxwnh xjaei yjwahwi xjaei xjaei -> watches student draws creates draws draws
xjaei omgiw gnxwj eahytwi anyswnh kgwwn -> draws mouse under watches ancient queen
osjjmj yjwahwi nwaj xmmj -> mirror creates near door
snisxw jwaxi ocihwjsmgi oausyap umpxwn emnxwjpanx -> inside reads mysterious magical golden wonderland
oausyap vmppmei anyswnh -> magical follows ancient
iwyjwh iwyjwh apsyw yjwahwi -> secret secret alice creates
ytaiwi jwaxi xjaumn yaihpw iwyjwh -> chases reads dragon castle secret

Now, decrypt the following text: lapayw yjwahwi",palace creates
text_subst_mixed_it003_0040,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:

crgrpn vjzn ojzpdwnaz xeona -> palace wise discovers under
enra frljprg vjsrao vdeonagreo wrggnt znpany -> near magical wizard wonderland valley secret
vjzn ldgone pry odda rgjpn -> wise golden cat door alice
xeona bxnne oarvz ftzynajdxz ftzynajdxz cajepnzz -> under queen draws mysterious mysterious princess
ldgone oarlde kryyna anroz oarlde -> golden dragon hatter reads dragon
panrynz wrggnt znpany kryyna -> creates valley secret hatter
repjney ojzpdwnaz zyxoney -> ancient discovers student
mdggdvz frljprg xeona fjaada pry -> follows magical under mirror cat

Now, decrypt the following text: vrypknz oanrfz wrggnt zyxoney",watches dreams valley student
text_subst_mixed_it003_0041,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:

ftzynajdxz oarvz crgrpn xeona -> mysterious draws palace under
mdggdvz wrggnt mdggdvz cajepnzz oarlde -> follows valley follows princess dragon
qddh enra xeona enra -> book near under near
ojzpdwnaz rgjpn vjzn oarvz znpany -> discovers alice wise draws secret
oarvz fdxzn ojzpdwnaz kryyna -> draws mouse discovers hatter
ldgone panrynz anroz ldgone znpany -> golden creates reads golden secret
crgrpn enra vdeonagreo fjaada -> palace near wonderland mirror
qjao pkrznz vdeonagreo oarvz vdeonagreo enra -> bird chases wonderland draws wonderland near

Now, decrypt the following text: kryyna xeona",hatter under
text_subst_mixed_it003_0042,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:

ervsd zhisrekvis drterc uhhl ervsd -> reads wonderland secret book reads
drterc tervcrd njvpnird shhe sevphi fbrri -> secret creates imagines door dragon queen
ovccre znwves sndthared drterc jxdcrenhbd -> hatter wizard discovers secret mysterious
jvpntvk sevzd tovdrd -> magical draws chases
jhbdr zhisrekvis dcbsric znwves phksri drterc -> mouse wonderland student wizard golden secret
njvpnird avkkrx nidnsr ovccre -> imagines valley inside hatter
irve jxdcrenhbd fbrri ervsd shhe phksri -> near mysterious queen reads door golden
sevphi unes zhisrekvis drterc nidnsr zndr -> dragon bird wonderland secret inside wise
drterc phksri irve unes irve -> secret golden near bird near

Now, decrypt the following text: servjd fbrri shhe jhbdr",dreams queen door mouse
text_subst_mixed_it003_0043,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:

dsvbz amzdrl cvma bwdlzl -> alice dreams bird chases
wdkkzm rdxvbds avlbpizml mzdal -> hatter magical discovers reads
xpsazq avlbpizml jqazm odsdbz wdkkzm ypssphl -> golden discovers under palace hatter follows
dsvbz qzdm hpqazmsdqa vrdxvqzl -> alice near wonderland imagines
rflkzmvpjl bmzdkzl lkjazqk avlbpizml lzbmzk -> mysterious creates student discovers secret
wdkkzm amzdrl dsvbz -> hatter dreams alice
bdk odsdbz odsdbz avlbpizml bwdlzl amzdrl -> cat palace palace discovers chases dreams
odsdbz appm mzdal bwdlzl -> palace door reads chases
ypssphl amdxpq qzdm -> follows dragon near
hvedma hdkbwzl amdhl -> wizard watches draws

Now, decrypt the following text: xpsazq bmzdkzl rpjqkdvq",golden creates mountain
text_subst_mixed_it003_0044,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:

rpjqkdvq bwdlzl odsdbz njzzq rdxvbds omvqbzll -> mountain chases palace queen magical princess
lkjazqk rflkzmvpjl cppt lzbmzk -> student mysterious book secret
rflkzmvpjl hvedma hvlz idsszf hvlz -> mysterious wizard wise valley wise
bdlksz qzdm odsdbz -> castle near palace
amdxpq njzzq dqbvzqk bwdlzl idsszf -> dragon queen ancient chases valley
odsdbz qzdm rdxvbds -> palace near magical
bwdlzl hvedma idsszf odsdbz rpjlz bmzdkzl -> chases wizard valley palace mouse creates
hdkbwzl idsszf odsdbz -> watches valley palace

Now, decrypt the following text: rvmmpm rvmmpm hvedma avlbpizml",mirror mirror wizard discovers
text_subst_mixed_it003_0045,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:

zrucbs jrscboufsc jxnb crro crro -> golden wonderland wise door door
cobftn xtfzxsbn cofzrs jxnb -> dreams imagines dragon wise
cxndrkbon obfcn errv cxndrkbon cofjn -> discovers reads book discovers draws
dobfmbn txooro aruurjn nmlcbsm crro -> creates mirror follows student door
cxndrkbon nbdobm fuxdb tfzxdfu -> discovers secret alice magical
thnmboxrln lscbo txooro -> mysterious under mirror
dfm obfcn nbdobm crro -> cat reads secret door
nbdobm jfmdybn nbdobm -> secret watches secret
dyfnbn dfm dfm zrucbs cobftn cxndrkbon -> chases cat cat golden dreams discovers

Now, decrypt the following text: lscbo obfcn",under reads
text_subst_mixed_it003_0046,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:

qlgqvu dynnua luyh jhqlwugg -> inside valley near princess
elvuh ylwqulf cqgu -> under ancient wise
whuyfug jhqlwugg cyfwrug tknnkcg vhuymg -> creates princess watches follows dreams
mqhhkh vhyskl qmysqlug -> mirror dragon imagines
vhyskl wyf wyf xkko -> dragon cat cat book
huyvg mqhhkh vhuymg gfevulf wygfnu vkkh -> reads mirror dreams student castle door
mkelfyql ryffuh mqhhkh xqhv ryffuh cyfwrug -> mountain hatter mirror bird hatter watches
cklvuhnylv qlgqvu luyh vkkh -> wonderland inside near door

Now, decrypt the following text: ynqwu mkegu ryffuh vqgwkduhg",alice mouse hatter discovers
text_subst_mixed_it003_0047,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:

yugaytco epcgnco kyoc uioncpysmo egn egn -> imagines creates wise mysterious cat cat
tcgp uyppsp zgnncp yugaytco -> near mirror hatter imagines
pcgdo bsvvsko yugaytco -> reads follows imagines
ocepcn ytoydc epcgnco ugayegv bsvvsko tcgp -> secret inside creates magical follows near
ocepcn zgnncp qmcct rgvgec asvdct usmtngyt -> secret hatter queen palace golden mountain
usmtngyt rpytecoo yugaytco -> mountain princess imagines
ezgoco pcgdo ezgoco yugaytco -> chases reads chases imagines
usmtngyt gteyctn uioncpysmo -> mountain ancient mysterious

Now, decrypt the following text: uioncpysmo lgvvci ezgoco",mysterious valley chases
text_subst_mixed_it003_0048,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:

favfkj yncnlj kwjnbv -> inside palace dreams
kwnhza takjw wjnkv rfvj kzzw -> dragon under reads wise door
snccjp rfonwk wjnkv mzzd rfvj nalfjau -> valley wizard reads book wise ancient
ncflj rfonwk lwjnujv -> alice wizard creates
rzakjwcnak kwjnbv favfkj lwjnujv -> wonderland dreams inside creates
lnvucj vjlwju rnulgjv mzzd kfvlzsjwv -> castle secret watches book discovers
wjnkv kwjnbv gnuujw rfonwk bfwwzw -> reads dreams hatter wizard mirror
gnuujw bnhflnc yncnlj -> hatter magical palace
vjlwju hzckja mfwk -> secret golden bird

Now, decrypt the following text: nalfjau kwnhza",ancient dragon
text_subst_mixed_it003_0049,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:

xtjja gnuujw lnu kwnrv snccjp bnhflnc -> queen hatter cat draws valley magical
favfkj kwnhza rnulgjv -> inside dragon watches
lnvucj vutkjau mzzd nalfjau yncnlj -> castle student book ancient palace
bztaunfa kfvlzsjwv ywfaljvv vutkjau -> mountain discovers princess student
kzzw bztvj rzakjwcnak -> door mouse wonderland
kzzw snccjp izcczrv lnu takjw favfkj -> door valley follows cat under inside
rnulgjv lwjnujv rfvj vutkjau rfvj vjlwju -> watches creates wise student wise secret
kwnrv rfonwk kwnhza rfonwk -> draws wizard dragon wizard
rnulgjv mzzd kwnrv wjnkv -> watches book draws reads

Now, decrypt the following text: lgnvjv rfvj ywfaljvv",chases wise princess
text_subst_mixed_it003_0050,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:

lgblqp qffc xtarmpb tilrp ofiifxb -> inside door watches alice follows
tilrp rta bazqpga xtarmpb -> alice cat student watches
rcptapb qlbrfypcb ytiipv gptc tgrlpga -> creates discovers valley near ancient
sffj rcptapb qffc -> book creates door
ytiipv mtaapc xlutcq ytiipv htnlrti rcptapb -> valley hatter wizard valley magical creates
rtbaip hvbapclfzb zgqpc ytiipv xfgqpcitgq -> castle mysterious under valley wonderland
slcq lhtnlgpb slcq -> bird imagines bird
etitrp slcq nfiqpg xlbp etitrp -> palace bird golden wise palace

Now, decrypt the following text: xfgqpcitgq dzppg",wonderland queen
text_subst_mixed_it003_0051,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:

oqyxfm oqx eizzcz -> castle cat mirror
nzquy eizzcz uqxojmy nzmqey -> draws mirror watches dreams
ieqkidmy ymozmx eizzcz -> imagines secret mirror
oqyxfm pizn eqkioqf dmqz ucdnmzfqdn -> castle bird magical near wonderland
oqx uiym nzmqey awmmd -> cat wise dreams queen
bqfqom eizzcz ucdnmzfqdn ieqkidmy pizn esyxmzicwy -> palace mirror wonderland imagines bird mysterious
idyinm nzmqey ucdnmzfqdn -> inside dreams wonderland
oqx nzquy pccg -> cat draws book

Now, decrypt the following text: wdnmz ozmqxmy ieqkidmy nccz",under creates imagines door
text_subst_mixed_it003_0052,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:

toddkq mowvdk ngxl laax obmgkbv toddkq -> valley castle bird door ancient valley
wvulkbv caubvogb gbwglk -> student mountain inside
laax cauwk wvulkbv -> door mouse student
lgwmatkxw coigmod cqwvkxgauw -> discovers magical mysterious
ublkx mov ublkx odgmk gcoigbkw -> under cat under alice imagines
laax bkox hovvkx sgwk obmgkbv -> door near hatter wise ancient
naae zxgbmkww odgmk sgpoxl -> book princess alice wizard
gcoigbkw cauwk lxosw wvulkbv ublkx lxosw -> imagines mouse draws student under draws
bkox xkolw mov -> near reads cat

Now, decrypt the following text: laax lgwmatkxw bkox wvulkbv",door discovers near student
text_subst_mixed_it003_0053,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:

ixxu dytdih jls -> door inside cat
ixxu elsshu wudyjhtt -> door hatter princess
dytdih lyjdhys uhlit dytdih elsshu qlaahn -> inside ancient reads inside hatter valley
kdui zntshudxrt kxxb dytdih dzlfdyht -> bird mysterious book inside imagines
jls vrhhy iuhlzt tsrihys kdui gxaaxpt -> cat queen dreams student bird follows
dzlfdyht plsjeht qlaahn -> imagines watches valley
tsrihys wudyjhtt zxrth yhlu -> student princess mouse near
gxaaxpt pdth zntshudxrt -> follows wise mysterious
ixxu wlaljh zntshudxrt elsshu kdui -> door palace mysterious hatter bird
qlaahn jeltht pdth dzlfdyht uhlit gxaaxpt -> valley chases wise imagines reads follows

Now, decrypt the following text: pxyihualyi wudyjhtt vrhhy",wonderland princess queen
text_subst_mixed_it003_0054,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:

elvuh cyfwrug magfuhqkeg -> under watches mysterious
vhuymg wyf mkelfyql mqhhkh mkegu -> dreams cat mountain mirror mouse
vkkh jhqlwugg mysqwyn -> door princess magical
ieuul xqhv mkegu mysqwyn cyfwrug mqhhkh -> queen bird mouse magical watches mirror
ryffuh qmysqlug cqgu mqhhkh huyvg -> hatter imagines wise mirror reads
ryffuh ryffuh huyvg -> hatter hatter reads
vqgwkduhg wygfnu luyh mkelfyql dynnua gfevulf -> discovers castle near mountain valley student
magfuhqkeg xkko cklvuhnylv cyfwrug whuyfug gfevulf -> mysterious book wonderland watches creates student

Now, decrypt the following text: guwhuf elvuh ynqwu",secret under alice
text_subst_mixed_it003_0055,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:

hcjrfr cjqqfs nbrf gsfjxr gsjdvw hjq -> chases hatter wise dreams dragon cat
gvvs ojyyfl gvvs hcjrfr cjqqfs cjqqfs -> door valley door chases hatter hatter
nbrf bwrbgf xlrqfsbvpr -> wise inside mysterious
xvprf dvygfw pwgfs pwgfs -> mouse golden under under
gsjdvw usbwhfrr ibsg dvygfw ojyyfl -> dragon princess bird golden valley
gvvs rqpgfwq evyyvnr tpffw hsfjqfr jwhbfwq -> door student follows queen creates ancient
xvprf xbssvs wfjs -> mouse mirror near
xjdbhjy xlrqfsbvpr usbwhfrr -> magical mysterious princess

Now, decrypt the following text: xvprf ivvz",mouse book
text_subst_mixed_it003_0056,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:

dpcguo mtdcp gteyctn kyoc dyoeslcpo -> dreams under ancient wise discovers
bsvvsko kgnezco usmoc gteyctn onmdctn lgvvci -> follows watches mouse ancient student valley
zgnncp gvyec onmdctn fssw fssw rgvgec -> hatter alice student book book palace
egonvc uyppsp rgvgec -> castle mirror palace
egn kyhgpd zgnncp ezgoco gvyec qmcct -> cat wizard hatter chases alice queen
ugayegv tcgp kstdcpvgtd ezgoco -> magical near wonderland chases
onmdctn rpytecoo gvyec fssw usmoc -> student princess alice book mouse
qmcct yugaytco kyhgpd -> queen imagines wizard
gteyctn rgvgec lgvvci uioncpysmo rpytecoo -> ancient palace valley mysterious princess

Now, decrypt the following text: qmcct kstdcpvgtd mtdcp",queen wonderland under
text_subst_mixed_it003_0057,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:

uirqzn uqxojmy niyocvmzy uiym -> wizard watches discovers wise
eqkioqf dmqz bzidomyy idyinm uiym dmqz -> magical near princess inside wise near
uirqzn eizzcz oqx ozmqxmy niyocvmzy -> wizard mirror cat creates discovers
qdoimdx pccg awmmd vqffms nzmqey esyxmzicwy -> ancient book queen valley dreams mysterious
ecwdxqid pccg awmmd jqxxmz eizzcz -> mountain book queen hatter mirror
oqyxfm pccg vqffms -> castle book valley
ojqymy ecwym bzidomyy -> chases mouse princess
idyinm zmqny qfiom nzmqey yxwnmdx ucdnmzfqdn -> inside reads alice dreams student wonderland

Now, decrypt the following text: vqffms qfiom",valley alice
text_subst_mixed_it003_0058,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:

faqgunerq nixxek qpofevp veir ovfer -> discovers valley student near under
warrur reifq fricuv -> mirror reads dragon
wicagix faqgunerq wkqperauoq mipgbeq fuur -> magical discovers mysterious watches door
ovfer duxxumq warrur fricuv -> under follows mirror dragon
harf maqe cuxfev tixige giqpxe -> bird wise golden palace castle
majirf duxxumq cuxfev -> wizard follows golden
reifq wkqperauoq veir travgeqq huuy -> reads mysterious near princess book
ixage huuy greipeq -> alice book creates
travgeqq tixige freiwq wkqperauoq fuur -> princess palace dreams mysterious door
veir mipgbeq giqpxe ixage bipper travgeqq -> near watches castle alice hatter princess

Now, decrypt the following text: muvferxivf ixage",wonderland alice
text_subst_mixed_it003_0059,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:

igpkvtff bpyxgu qxeetg lpggjg cxmmtz -> princess wizard hatter mirror valley
rjmutk cxmmtz vqxftf sjmmjbf bxevqtf cxmmtz -> golden valley chases follows watches valley
bpyxgu vgtxetf sjmmjbf ujjg -> wizard creates follows door
vqxftf upfvjctgf sjmmjbf -> chases discovers follows
xmpvt ftvgte xkvptke -> alice secret ancient
gtxuf ljdkexpk sjmmjbf -> reads mountain follows
ktxg bpyxgu xkvptke xmpvt lpggjg -> near wizard ancient alice mirror
igpkvtff lzfetgpjdf igpkvtff wjjn lpggjg -> princess mysterious princess book mirror

Now, decrypt the following text: hdttk upfvjctgf",queen discovers
text_subst_mixed_it003_0060,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:

pkrznz pkrznz zyxoney odda repjney -> chases chases student door ancient
vjzn oanrfz qddh bxnne -> wise dreams book queen
kryyna zyxoney repjney qjao vrypknz -> hatter student ancient bird watches
rgjpn anroz jezjon oarvz -> alice reads inside draws
fdxeyrje oarlde repjney bxnne -> mountain dragon ancient queen
bxnne ldgone rgjpn oarvz vdeonagreo frljprg -> queen golden alice draws wonderland magical
ojzpdwnaz fdxeyrje frljprg jezjon crgrpn wrggnt -> discovers mountain magical inside palace valley
pkrznz ldgone jezjon pry -> chases golden inside cat
qddh kryyna cajepnzz repjney bxnne -> book hatter princess ancient queen
vjzn enra pry znpany -> wise near cat secret

Now, decrypt the following text: vjsrao repjney pry przygn",wizard ancient cat castle
text_subst_mixed_it003_0061,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:

lszzob dshsqo wkao -> hatter palace wise
fosb shkqo sfqkofz fosb pkaqexoba -> near alice ancient near discovers
qboszoa reei qsz pbsmef wktsbp bospa -> creates book cat dragon wizard reads
fosb pbswa pbosga -> near draws dreams
qboszoa pbsmef qboszoa -> creates dragon creates
dshsqo wefpobhsfp lszzob azypofz -> palace wonderland hatter student
mehpof wktsbp wszqloa reei wkao -> golden wizard watches book wise
rkbp yfpob qsazho kgsmkfoa pbswa -> bird under castle imagines draws
cyoof geyfzskf fosb qsz pbosga -> queen mountain near cat dreams

Now, decrypt the following text: gkbbeb kfakpo",mirror inside
text_subst_mixed_it003_0062,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:

rflkzmvpjl rpjqkdvq hvedma -> mysterious mountain wizard
amzdrl avlbpizml hvlz bdlksz xpsazq -> dreams discovers wise castle golden
avlbpizml amzdrl bwdlzl hvedma -> discovers dreams chases wizard
vrdxvqzl rpjlz cvma -> imagines mouse bird
rvmmpm rvmmpm avlbpizml hvlz cvma mzdal -> mirror mirror discovers wise bird reads
amdhl lkjazqk bdk -> draws student cat
cvma ypssphl amdhl -> bird follows draws
rflkzmvpjl hvlz ypssphl avlbpizml vqlvaz qzdm -> mysterious wise follows discovers inside near
vrdxvqzl rflkzmvpjl rvmmpm lkjazqk amzdrl -> imagines mysterious mirror student dreams

Now, decrypt the following text: omvqbzll rvmmpm cvma",princess mirror bird
text_subst_mixed_it003_0063,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:

hovvkx hovvkx gbwglk zxgbmkww yukkb coigmod -> hatter hatter inside princess queen magical
ngxl cqwvkxgauw toddkq -> bird mysterious valley
gcoigbkw ngxl mxkovkw hovvkx -> imagines bird creates hatter
toddkq bkox gbwglk -> valley near inside
wkmxkv jaddasw cgxxax sovmhkw -> secret follows mirror watches
zodomk ngxl lxkocw sgwk wkmxkv -> palace bird dreams wise secret
lxkocw mov xkolw obmgkbv lgwmatkxw -> dreams cat reads ancient discovers
ublkx ngxl wkmxkv hovvkx coigmod mxkovkw -> under bird secret hatter magical creates
laax mhowkw caubvogb -> door chases mountain
lxoiab cauwk mhowkw caubvogb -> dragon mouse chases mountain

Now, decrypt the following text: lxkocw cqwvkxgauw sovmhkw mhowkw",dreams mysterious watches chases
text_subst_mixed_it003_0064,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:

ryffuh guwhuf vhyskl vhyskl -> hatter secret dragon dragon
qmysqlug elvuh jynywu tknnkcg -> imagines under palace follows
sknvul mqhhkh qmysqlug mkegu wyf vhuymg -> golden mirror imagines mouse cat dreams
whuyfug dynnua jhqlwugg ynqwu magfuhqkeg -> creates valley princess alice mysterious
qlgqvu jhqlwugg mqhhkh jynywu -> inside princess mirror palace
mysqwyn qlgqvu luyh mkelfyql cklvuhnylv -> magical inside near mountain wonderland
mkegu qmysqlug jhqlwugg ynqwu tknnkcg mkelfyql -> mouse imagines princess alice follows mountain
dynnua luyh mkegu -> valley near mouse

Now, decrypt the following text: guwhuf vhyskl",secret dragon
text_subst_mixed_it003_0065,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:

mbeki qeui levj szjiv gybjiz -> alice wise bird under golden
vimju hybbyqu szjiv qmtkfiu zimv -> reads follows under watches near
aoutiveysu gybjiz uikvit kmt rmbbio -> mysterious golden secret cat valley
jyyv jeukyrivu jvmgyz rmbbio kvimtiu -> door discovers dragon valley creates
kvimtiu kvimtiu jyyv -> creates creates door
aysztmez xmbmki jeukyrivu -> mountain palace discovers
aysztmez eamgeziu xmbmki jeukyrivu -> mountain imagines palace discovers
qyzjivbmzj kmutbi xmbmki aysui -> wonderland castle palace mouse
mbeki ezueji kmutbi wsiiz aoutiveysu mzkeizt -> alice inside castle queen mysterious ancient

Now, decrypt the following text: jyyv kfmuiu vimju",door chases reads
text_subst_mixed_it003_0066,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:

hvbapclfzb gptc cptqb rcptapb hfzgatlg -> mysterious near reads creates mountain
rcptapb rmtbpb rta -> creates chases cat
lgblqp bazqpga dzppg -> inside student queen
hfzbp tilrp htnlrti qctxb dzppg qcpthb -> mouse alice magical draws queen dreams
hfzgatlg tgrlpga qctxb -> mountain ancient draws
lhtnlgpb cptqb ytiipv qctnfg xfgqpcitgq htnlrti -> imagines reads valley dragon wonderland magical
xlutcq qffc qctnfg qcpthb zgqpc ytiipv -> wizard door dragon dreams under valley
hlccfc nfiqpg qlbrfypcb -> mirror golden discovers

Now, decrypt the following text: rmtbpb xlbp",chases wise
text_subst_mixed_it003_0067,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:

zndr gvkvtr sevzd zndr fbrri bisre -> wise palace draws wise queen under
uhhl tervcrd jhbicvni -> book creates mountain
genitrdd tvdckr tvc -> princess castle cat
servjd jxdcrenhbd tovdrd -> dreams mysterious chases
ervsd uhhl drterc -> reads book secret
tovdrd zndr bisre vitnric irve -> chases wise under ancient near
qhkkhzd gvkvtr tervcrd -> follows palace creates
tovdrd servjd shhe -> chases dreams door

Now, decrypt the following text: bisre drterc ovccre zhisrekvis",under secret hatter wonderland
text_subst_mixed_it003_0068,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:

ryffuh cklvuhnylv qlgqvu -> hatter wonderland inside
jhqlwugg vhycg jhqlwugg mqhhkh cqzyhv vhuymg -> princess draws princess mirror wizard dreams
jynywu whuyfug wrygug ynqwu -> palace creates chases alice
luyh vhycg mkelfyql huyvg -> near draws mountain reads
qmysqlug jhqlwugg cqzyhv vqgwkduhg cqgu qlgqvu -> imagines princess wizard discovers wise inside
cqzyhv sknvul mqhhkh wrygug mkelfyql -> wizard golden mirror chases mountain
cyfwrug huyvg huyvg guwhuf luyh cqgu -> watches reads reads secret near wise
gfevulf jhqlwugg ieuul -> student princess queen
xqhv guwhuf vqgwkduhg magfuhqkeg mkegu dynnua -> bird secret discovers mysterious mouse valley

Now, decrypt the following text: tknnkcg vkkh tknnkcg",follows door follows
text_subst_mixed_it003_0069,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:

kzcig uqggx owxhgtzkxh -> alice queen wonderland
oclkth hwwt htkos -> wizard door draws
fwzzwos htkewx cxschg -> follows dragon inside
ewzhgx sgitgr ykecikz idksgs qxhgt ocsg -> golden secret magical chases under wise
itgkrgs kxicgxr vkzkig ywqsg -> creates ancient palace mouse
vkzkig ocsg vkzkig iksrzg htkewx vtcxigss -> palace wise palace castle dragon princess
ewzhgx oclkth cxschg -> golden wizard inside
iksrzg ikr uqggx -> castle cat queen
srqhgxr oclkth vtcxigss jwwa -> student wizard princess book
htkos hcsiwpgts oclkth owxhgtzkxh -> draws discovers wizard wonderland

Now, decrypt the following text: kxicgxr okridgs oclkth",ancient watches wizard
